open_strip_mean_max,open_flow_peak_min,close_strip_mean_max,close_flow_peak_min,window_s,min_active_s,min_inactive_s,real_delivery_active_frac,ad_active_frac,replay_active_frac,noise_active_frac,score
0.35,25,0.4,10,10.0,1.5,3.0,0.4159,0.0,0.3198,0.2001,0.2829
0.35,25,0.45,15,10.0,1.5,3.0,0.4151,0.0,0.3198,0.2001,0.2824
0.35,25,0.425,15,10.0,1.5,3.0,0.4151,0.0,0.3198,0.2001,0.2823
0.35,25,0.425,20,10.0,1.5,3.0,0.4147,0.0,0.3198,0.2001,0.2821
0.35,25,0.45,20,10.0,1.5,3.0,0.4147,0.0,0.3198,0.2001,0.2821
0.3,20,0.45,10,10.0,1.5,3.0,0.4826,0.0,0.4186,0.2549,0.2806
0.3,20,0.45,5,10.0,1.5,3.0,0.4826,0.0,0.4186,0.2549,0.2806
0.3,20,0.425,10,10.0,1.5,3.0,0.4825,0.0,0.4186,0.2549,0.2806
0.3,20,0.425,5,10.0,1.5,3.0,0.4825,0.0,0.4186,0.2549,0.2806
0.35,25,0.4,15,10.0,1.5,3.0,0.4118,0.0,0.3198,0.2001,0.2802
0.35,25,0.4,20,10.0,1.5,3.0,0.4115,0.0,0.3198,0.2001,0.2799
0.3,20,0.4,10,10.0,1.5,3.0,0.479,0.0,0.4186,0.2549,0.2785
0.3,20,0.4,5,10.0,1.5,3.0,0.479,0.0,0.4186,0.2549,0.2785
0.3,20,0.425,15,10.0,1.5,3.0,0.4785,0.0,0.4186,0.2549,0.2782
0.3,20,0.45,15,10.0,1.5,3.0,0.4785,0.0,0.4186,0.2549,0.2782
0.3,25,0.45,10,10.0,1.5,3.0,0.409,0.0,0.3198,0.188,0.2782
0.3,25,0.425,10,10.0,1.5,3.0,0.4089,0.0,0.3198,0.188,0.2782
0.3,20,0.375,10,10.0,1.5,3.0,0.4779,0.0,0.4186,0.2549,0.2779
0.3,20,0.375,5,10.0,1.5,3.0,0.4779,0.0,0.4186,0.2549,0.2779
0.3,20,0.35,10,10.0,1.5,3.0,0.4777,0.0,0.4186,0.2549,0.2777
0.3,20,0.35,5,10.0,1.5,3.0,0.4777,0.0,0.4186,0.2549,0.2777
0.3,20,0.4,15,10.0,1.5,3.0,0.4749,0.0,0.4186,0.2549,0.2761
0.3,25,0.4,10,10.0,1.5,3.0,0.4054,0.0,0.3198,0.188,0.2758
0.3,20,0.375,15,10.0,1.5,3.0,0.4739,0.0,0.4186,0.2549,0.2755
0.3,20,0.35,15,10.0,1.5,3.0,0.4736,0.0,0.4186,0.2549,0.2754
0.3,25,0.45,15,10.0,1.5,3.0,0.4049,0.0,0.3198,0.188,0.2754
0.3,25,0.425,15,10.0,1.5,3.0,0.4048,0.0,0.3198,0.188,0.2754
0.3,25,0.45,20,10.0,1.5,3.0,0.4045,0.0,0.3198,0.188,0.2752
0.3,25,0.425,20,10.0,1.5,3.0,0.4045,0.0,0.3198,0.188,0.2751
0.3,25,0.375,10,10.0,1.5,3.0,0.4043,0.0,0.3198,0.188,0.2751
0.3,25,0.35,10,10.0,1.5,3.0,0.4041,0.0,0.3198,0.188,0.2749
0.3,25,0.4,15,10.0,1.5,3.0,0.4013,0.0,0.3198,0.188,0.273
0.3,25,0.4,20,10.0,1.5,3.0,0.4009,0.0,0.3198,0.188,0.2727
0.3,25,0.375,15,10.0,1.5,3.0,0.4002,0.0,0.3198,0.188,0.2723
0.3,25,0.35,15,10.0,1.5,3.0,0.4,0.0,0.3198,0.188,0.2721
0.3,25,0.375,20,10.0,1.5,3.0,0.3999,0.0,0.3198,0.188,0.272
0.3,25,0.35,20,10.0,1.5,3.0,0.3996,0.0,0.3198,0.188,0.2718
0.25,20,0.3,10,10.0,1.5,3.0,0.4553,0.0,0.4052,0.2483,0.2708
0.25,20,0.3,5,10.0,1.5,3.0,0.4553,0.0,0.4052,0.2483,0.2708
0.25,20,0.325,10,10.0,1.5,3.0,0.4553,0.0,0.4084,0.2483,0.2694
0.25,20,0.325,5,10.0,1.5,3.0,0.4553,0.0,0.4084,0.2483,0.2694
0.25,20,0.35,10,10.0,1.5,3.0,0.4553,0.0,0.4084,0.2483,0.2694
0.25,20,0.35,5,10.0,1.5,3.0,0.4553,0.0,0.4084,0.2483,0.2694
0.25,20,0.375,10,10.0,1.5,3.0,0.4553,0.0,0.4084,0.2483,0.2694
0.25,20,0.375,5,10.0,1.5,3.0,0.4553,0.0,0.4084,0.2483,0.2694
0.25,20,0.4,10,10.0,1.5,3.0,0.4553,0.0,0.4084,0.2483,0.2694
0.25,20,0.4,5,10.0,1.5,3.0,0.4553,0.0,0.4084,0.2483,0.2694
0.25,20,0.3,15,10.0,1.5,3.0,0.4513,0.0,0.4052,0.2483,0.2684
0.2,25,0.25,10,10.0,1.5,3.0,0.3531,0.0,0.243,0.1479,0.2673
0.2,25,0.275,10,10.0,1.5,3.0,0.3531,0.0,0.243,0.1479,0.2673
0.2,25,0.3,10,10.0,1.5,3.0,0.3531,0.0,0.243,0.1479,0.2673
0.2,25,0.325,10,10.0,1.5,3.0,0.3531,0.0,0.243,0.1479,0.2673
0.2,25,0.35,10,10.0,1.5,3.0,0.3531,0.0,0.243,0.1479,0.2673
0.25,20,0.325,15,10.0,1.5,3.0,0.4513,0.0,0.4084,0.2483,0.267
0.25,20,0.35,15,10.0,1.5,3.0,0.4513,0.0,0.4084,0.2483,0.267
0.25,20,0.375,15,10.0,1.5,3.0,0.4513,0.0,0.4084,0.2483,0.267
0.25,20,0.4,15,10.0,1.5,3.0,0.4513,0.0,0.4084,0.2483,0.267
0.2,25,0.25,15,10.0,1.5,3.0,0.349,0.0,0.243,0.1479,0.2642
0.2,25,0.275,15,10.0,1.5,3.0,0.349,0.0,0.243,0.1479,0.2642
0.2,25,0.3,15,10.0,1.5,3.0,0.349,0.0,0.243,0.1479,0.2642
0.2,25,0.325,15,10.0,1.5,3.0,0.349,0.0,0.243,0.1479,0.2642
0.2,25,0.35,15,10.0,1.5,3.0,0.349,0.0,0.243,0.1479,0.2642
0.2,25,0.25,20,10.0,1.5,3.0,0.3486,0.0,0.243,0.1479,0.2639
0.2,25,0.275,20,10.0,1.5,3.0,0.3486,0.0,0.243,0.1479,0.2639
0.2,25,0.3,20,10.0,1.5,3.0,0.3486,0.0,0.243,0.1479,0.2639
0.2,25,0.325,20,10.0,1.5,3.0,0.3486,0.0,0.243,0.1479,0.2639
0.2,25,0.35,20,10.0,1.5,3.0,0.3486,0.0,0.243,0.1479,0.2639
0.4,30,0.45,25,10.0,1.5,3.0,0.3123,0.0,0.1929,0.1452,0.2521
0.4,30,0.45,20,10.0,1.5,3.0,0.3123,0.0,0.1929,0.1452,0.2521
0.4,30,0.45,15,10.0,1.5,3.0,0.3123,0.0,0.1929,0.1452,0.2521
0.4,30,0.475,25,10.0,1.5,3.0,0.3123,0.0,0.1929,0.1452,0.2521
0.4,30,0.475,20,10.0,1.5,3.0,0.3123,0.0,0.1929,0.1452,0.2521
0.4,30,0.475,15,10.0,1.5,3.0,0.3123,0.0,0.1929,0.1452,0.2521
0.4,30,0.5,25,10.0,1.5,3.0,0.3123,0.0,0.1929,0.1452,0.2521
0.4,30,0.5,20,10.0,1.5,3.0,0.3123,0.0,0.1929,0.1452,0.2521
0.4,30,0.5,15,10.0,1.5,3.0,0.3123,0.0,0.1929,0.1452,0.2521
0.4,30,0.525,25,10.0,1.5,3.0,0.3123,0.0,0.1929,0.1452,0.2521
0.4,30,0.525,20,10.0,1.5,3.0,0.3123,0.0,0.1929,0.1452,0.2521
0.4,30,0.525,15,10.0,1.5,3.0,0.3123,0.0,0.1929,0.1452,0.2521
0.4,30,0.55,25,10.0,1.5,3.0,0.3123,0.0,0.1929,0.1452,0.2521
0.4,30,0.55,20,10.0,1.5,3.0,0.3123,0.0,0.1929,0.1452,0.2521
0.4,30,0.55,15,10.0,1.5,3.0,0.3123,0.0,0.1929,0.1452,0.2521
0.35,30,0.425,25,10.0,1.5,3.0,0.3111,0.0,0.1929,0.1452,0.2511
0.35,30,0.425,20,10.0,1.5,3.0,0.3111,0.0,0.1929,0.1452,0.2511
0.35,30,0.425,15,10.0,1.5,3.0,0.3111,0.0,0.1929,0.1452,0.2511
