clip_id,label,ts_s,flow_magnitude,strip_diff_v1,strip_diff_v3
20260420_202239__d010,real_delivery,9.511769,1.318509,0.001692,0.022705
20260420_202239__d010,real_delivery,9.571970,1.408047,0.000322,0.006550
20260420_202239__d010,real_delivery,9.632171,0.966383,0.000363,0.005812
20260420_202239__d010,real_delivery,9.692373,1.591168,0.000484,0.011968
20260420_202239__d010,real_delivery,9.752574,0.925933,0.001531,0.135441
20260420_202239__d010,real_delivery,9.812775,2.285348,0.002377,0.142780
20260420_202239__d010,real_delivery,9.872976,1.126385,0.001169,0.025463
20260420_202239__d010,real_delivery,9.933177,1.190078,0.000766,0.033392
20260420_202239__d010,real_delivery,9.993378,1.176934,0.000685,0.060579
20260420_202239__d010,real_delivery,10.053579,1.925313,0.000161,0.027876
20260420_202239__d010,real_delivery,10.113780,1.043392,0.000000,0.006550
20260420_202239__d010,real_delivery,10.173981,3.558490,0.000322,0.017780
20260420_202239__d010,real_delivery,10.234182,1.967769,0.000282,0.009555
20260420_202239__d010,real_delivery,10.294383,1.825915,0.000685,0.006994
20260420_202239__d010,real_delivery,10.354584,1.210341,0.000201,0.004531
20260420_202239__d010,real_delivery,10.414785,2.217703,0.000081,0.009900
20260420_202239__d010,real_delivery,10.474986,0.936244,0.000081,0.005713
20260420_202239__d010,real_delivery,10.535188,1.196620,0.000000,0.001872
20260420_202239__d010,real_delivery,10.595389,1.937357,0.000081,0.001724
20260420_202239__d010,real_delivery,10.655590,0.723743,0.000081,0.006501
20260420_202239__d010,real_delivery,10.715791,0.775314,0.000000,0.004876
20260420_202239__d010,real_delivery,10.775992,2.095927,0.000000,0.002857
20260420_202239__d010,real_delivery,10.836193,1.040675,0.000000,0.002118
20260420_202239__d010,real_delivery,10.896394,1.795472,0.000000,0.004236
20260420_202239__d010,real_delivery,10.956595,1.241688,0.000000,0.007141
20260420_202239__d010,real_delivery,11.016796,2.017972,0.000000,0.004039
20260420_202239__d010,real_delivery,11.076997,0.721566,0.000000,0.003103
20260420_202239__d010,real_delivery,11.137198,0.713433,0.000000,0.005270
20260420_202239__d010,real_delivery,11.197399,1.863000,0.000000,0.001527
20260420_202239__d010,real_delivery,11.257600,1.245891,0.000000,0.000739
20260420_202239__d010,real_delivery,11.317801,0.896370,0.000000,0.000640
20260420_202239__d010,real_delivery,11.378003,2.179309,0.000000,0.002069
20260420_202239__d010,real_delivery,11.438204,0.673889,0.000000,0.001379
20260420_202239__d010,real_delivery,11.498405,1.582388,0.000000,0.000296
20260420_202239__d010,real_delivery,11.558606,0.752541,0.000000,0.000099
20260420_202239__d010,real_delivery,11.618807,0.969126,0.000000,0.000837
20260420_202239__d010,real_delivery,11.679008,0.817158,0.000000,0.002857
20260420_202239__d010,real_delivery,11.739209,2.393676,0.000000,0.002167
20260420_202239__d010,real_delivery,11.799410,0.904255,0.000000,0.009112
20260420_202239__d010,real_delivery,11.859611,1.501999,0.000000,0.010195
20260420_202239__d010,real_delivery,11.919812,4.354322,0.009268,0.649675
20260420_202239__d010,real_delivery,11.980013,7.270351,0.000201,0.031669
20260420_202239__d010,real_delivery,12.040214,4.140951,0.000121,0.005713
20260420_202239__d010,real_delivery,12.100415,6.360809,0.000040,0.004088
20260420_202239__d010,real_delivery,12.160616,3.841399,0.000000,0.003152
20260420_202239__d010,real_delivery,12.220818,5.737444,0.000000,0.002069
20260420_202239__d010,real_delivery,12.281019,3.290196,0.000000,0.001576
20260420_202239__d010,real_delivery,12.341220,3.063055,0.000000,0.003546
20260420_202239__d010,real_delivery,12.401421,6.236613,0.000000,0.009949
20260420_202239__d010,real_delivery,12.461622,7.063192,0.000000,0.288712
20260420_202239__d010,real_delivery,12.521823,4.432383,0.000000,18.774232
20260420_202239__d010,real_delivery,12.582024,6.156379,0.000000,38.282555
20260420_202239__d010,real_delivery,12.642225,4.823921,0.000000,32.590918
20260420_202239__d010,real_delivery,12.702426,8.665770,0.000604,65.800236
20260420_202239__d010,real_delivery,12.762627,5.072186,0.000604,38.583678
20260420_202239__d010,real_delivery,12.822828,7.356025,0.170978,82.249852
20260420_202239__d010,real_delivery,12.883029,4.753969,6.009309,22.403566
20260420_202239__d010,real_delivery,12.943230,2.010960,0.072453,0.642386
20260420_202239__d010,real_delivery,13.003431,4.313914,0.088290,1.126231
20260420_202239__d010,real_delivery,13.063633,2.498741,0.070237,0.819641
20260420_202239__d010,real_delivery,13.123834,5.300232,0.105295,1.430900
20260420_202239__d010,real_delivery,13.184035,4.826163,0.080754,1.218233
20260420_202239__d010,real_delivery,13.244236,2.752894,0.055690,1.022606
20260420_202239__d010,real_delivery,13.304437,4.646203,0.093649,1.366381
20260420_202239__d010,real_delivery,13.364638,3.700666,0.107834,1.702275
20260420_202239__d010,real_delivery,13.424839,1.981730,0.051701,1.041617
20260420_202239__d010,real_delivery,13.485040,1.998263,0.062540,1.007929
20260420_202239__d010,real_delivery,13.545241,3.787584,0.102958,1.165583
20260420_202239__d010,real_delivery,13.605442,2.219062,0.047510,0.889381
20260420_202239__d010,real_delivery,13.665643,4.274657,0.089982,1.221779
20260420_202239__d010,real_delivery,13.725844,2.018984,0.052386,0.869730
20260420_202239__d010,real_delivery,13.786045,3.162419,0.070882,1.586436
20260420_202239__d010,real_delivery,13.846246,2.064192,0.055690,0.812845
20260420_202239__d010,real_delivery,13.906448,2.531495,0.072010,1.137608
20260420_202239__d010,real_delivery,13.966649,1.516243,0.036468,0.701586
20260420_202239__d010,real_delivery,14.026850,2.443435,0.065845,1.117612
20260420_202239__d010,real_delivery,14.087051,1.840884,0.065240,1.083777
20260420_202239__d010,real_delivery,14.147252,3.172598,0.089821,1.389332
20260420_202239__d010,real_delivery,14.207453,2.308549,0.064031,0.976704
20260420_202239__d010,real_delivery,14.267654,3.997700,0.117303,1.412628
20260420_202239__d010,real_delivery,14.327855,2.561087,0.067698,1.135047
20260420_202239__d010,real_delivery,14.388056,3.751015,0.127579,1.678881
20260420_202239__d010,real_delivery,14.448257,3.651241,0.113314,1.605644
20260420_202239__d010,real_delivery,14.508458,4.035197,0.074387,1.266450
20260420_202239__d010,real_delivery,14.568659,2.306427,0.077450,1.248424
20260420_202239__d010,real_delivery,14.628860,1.609901,0.060767,2.251084
20260420_202239__d010,real_delivery,14.689061,2.569793,0.063467,2.805950
20260420_202239__d010,real_delivery,14.749263,1.685887,0.064273,4.476901
20260420_202239__d010,real_delivery,14.809464,3.080720,0.084784,7.117711
20260420_202239__d010,real_delivery,14.869665,1.636186,0.051539,5.194149
20260420_202239__d010,real_delivery,14.929866,2.687589,0.067618,11.910609
20260420_202239__d010,real_delivery,14.990067,1.533930,0.031391,4.949074
20260420_202239__d010,real_delivery,15.050268,2.706216,0.113757,11.036939
20260420_202239__d010,real_delivery,15.110469,1.724190,0.057020,4.489460
20260420_202239__d010,real_delivery,15.170670,3.008091,0.081117,11.076340
20260420_202239__d010,real_delivery,15.230871,1.649173,0.048275,4.908491
20260420_202239__d010,real_delivery,15.291072,3.008360,0.070438,9.199025
20260420_202239__d010,real_delivery,15.351273,1.799943,0.054400,5.287628
20260420_202239__d010,real_delivery,15.411474,3.573561,0.098283,8.863327
20260420_202239__d010,real_delivery,15.471675,2.171342,0.060364,4.378152
20260420_202239__d010,real_delivery,15.531876,8.363124,0.238918,8.107565
20260420_202239__d010,real_delivery,15.592078,0.675223,0.075758,3.104019
20260420_202239__d010,real_delivery,15.652279,1.273051,0.108640,6.246109
20260420_202239__d010,real_delivery,15.712480,0.632543,0.084341,4.906816
20260420_202239__d010,real_delivery,15.772681,0.610155,0.050048,5.809102
20260420_202239__d010,real_delivery,15.832882,1.294556,0.094334,12.574419
20260420_202239__d010,real_delivery,15.893083,0.623393,0.064958,6.830477
20260420_202239__d011,real_delivery,0.058907,4.207248,0.000000,0.000000
20260420_202239__d011,real_delivery,0.117813,4.227288,0.000000,0.000000
20260420_202239__d011,real_delivery,0.176720,4.190739,0.000000,0.000000
20260420_202239__d011,real_delivery,0.235627,4.260029,0.000000,0.000000
20260420_202239__d011,real_delivery,0.294533,4.223350,0.000000,0.000000
20260420_202239__d011,real_delivery,0.353440,4.163519,0.000000,0.000000
20260420_202239__d011,real_delivery,0.412347,4.221159,0.000000,0.000000
20260420_202239__d011,real_delivery,0.471254,4.089745,0.000000,0.000000
20260420_202239__d011,real_delivery,0.530160,4.141354,0.000000,0.000000
20260420_202239__d011,real_delivery,0.589067,4.161578,0.000000,0.000000
20260420_202239__d011,real_delivery,0.647974,4.162029,0.000000,0.000000
20260420_202239__d011,real_delivery,0.706880,4.140217,0.000000,0.000000
20260420_202239__d011,real_delivery,0.765787,4.154000,0.000000,0.000000
20260420_202239__d011,real_delivery,0.824694,4.162029,0.000000,0.000000
20260420_202239__d011,real_delivery,0.883600,4.162029,0.000000,0.000000
20260420_202239__d011,real_delivery,0.942507,4.148792,0.000000,0.000000
20260420_202239__d011,real_delivery,1.001414,4.154064,0.000000,0.000000
20260420_202239__d011,real_delivery,1.060320,4.162029,0.000000,0.000000
20260420_202239__d011,real_delivery,1.119227,4.162029,0.000000,0.000000
20260420_202239__d011,real_delivery,1.178134,4.148792,0.000000,0.000000
20260420_202239__d011,real_delivery,1.237041,4.154064,0.000000,0.000000
20260420_202239__d011,real_delivery,1.295947,4.162029,0.000000,0.000000
20260420_202239__d011,real_delivery,1.354854,4.162029,0.000000,0.000000
20260420_202239__d011,real_delivery,1.413761,4.148792,0.000000,0.000000
20260420_202239__d011,real_delivery,1.472667,4.154064,0.000000,0.000000
20260420_202239__d011,real_delivery,1.531574,4.162029,0.000000,0.000000
20260420_202239__d011,real_delivery,1.590481,4.162029,0.000000,0.000000
20260420_202239__d011,real_delivery,1.649387,4.148792,0.000000,0.000000
20260420_202239__d011,real_delivery,1.708294,4.154064,0.000000,0.000000
20260420_202239__d011,real_delivery,1.767201,4.162029,0.000000,0.000000
20260420_202239__d011,real_delivery,1.826107,4.162029,0.000000,0.000000
20260420_202239__d011,real_delivery,1.885014,4.148792,0.000000,0.000000
20260420_202239__d011,real_delivery,1.943921,4.155623,0.000000,0.000000
20260420_202239__d011,real_delivery,2.002828,4.135792,0.000000,0.000000
20260420_202239__d011,real_delivery,2.061734,4.153648,0.000000,0.000000
20260420_202239__d011,real_delivery,2.120641,4.146406,0.000000,0.000000
20260420_202239__d011,real_delivery,2.179548,4.108144,0.000000,0.000000
20260420_202239__d011,real_delivery,2.238454,4.116713,0.000000,0.000000
20260420_202239__d011,real_delivery,2.297361,4.118490,0.000000,0.000000
20260420_202239__d011,real_delivery,2.356268,4.130121,0.000000,0.000000
20260420_202239__d011,real_delivery,2.415174,4.122993,0.000000,0.000000
20260420_202239__d011,real_delivery,2.474081,4.122993,0.000000,0.000000
20260420_202239__d011,real_delivery,2.532988,4.122993,0.000000,0.000000
20260420_202239__d011,real_delivery,2.591894,4.122993,0.000000,0.000000
20260420_202239__d011,real_delivery,2.650801,4.122993,0.000000,0.000000
20260420_202239__d011,real_delivery,2.709708,4.122993,0.000000,0.000000
20260420_202239__d011,real_delivery,2.768615,4.122993,0.000000,0.000000
20260420_202239__d011,real_delivery,2.827521,4.122993,0.000000,0.000000
20260420_202239__d011,real_delivery,2.886428,4.122993,0.000000,0.000000
20260420_202239__d011,real_delivery,2.945335,4.122993,0.000000,0.000000
20260420_202239__d011,real_delivery,3.004241,4.122993,0.000000,0.000000
20260420_202239__d011,real_delivery,3.063148,4.122993,0.000000,0.000000
20260420_202239__d011,real_delivery,3.122055,4.122491,0.000443,0.000493
20260420_202239__d011,real_delivery,3.180961,4.120742,0.000000,0.000000
20260420_202239__d011,real_delivery,3.239868,4.118896,0.000000,0.000443
20260420_202239__d011,real_delivery,3.298775,4.126403,0.000766,0.000443
20260420_202239__d011,real_delivery,3.357681,4.120193,0.000000,0.000000
20260420_202239__d011,real_delivery,3.416588,4.120193,0.000000,0.000000
20260420_202239__d011,real_delivery,3.475495,4.120193,0.000000,0.000000
20260420_202239__d011,real_delivery,3.534402,4.120193,0.000000,0.000000
20260420_202239__d011,real_delivery,3.593308,4.133383,0.001128,0.002758
20260420_202239__d011,real_delivery,3.652215,4.125561,0.000000,0.000049
20260420_202239__d011,real_delivery,3.711122,4.122714,0.000000,0.001379
20260420_202239__d011,real_delivery,3.770028,4.130977,0.003385,0.000000
20260420_202239__d011,real_delivery,3.828935,4.116068,0.000766,0.001921
20260420_202239__d011,real_delivery,3.887842,4.112359,0.000000,0.000394
20260420_202239__d011,real_delivery,3.946748,4.117218,0.000000,0.000443
20260420_202239__d011,real_delivery,4.005655,4.119845,0.000000,0.000049
20260420_202239__d011,real_delivery,4.064562,4.119280,0.000000,0.000000
20260420_202239__d011,real_delivery,4.123468,6.175513,7.028046,167.576832
20260420_202239__d011,real_delivery,4.182375,0.626857,0.010235,0.564125
20260420_202239__d011,real_delivery,4.241282,0.259962,0.001169,0.102049
20260420_202239__d011,real_delivery,4.300189,0.287211,0.001894,0.092199
20260420_202239__d011,real_delivery,4.359095,0.483065,0.001330,0.296050
20260420_202239__d011,real_delivery,4.418002,0.521605,0.199508,12.417750
20260420_202239__d011,real_delivery,4.476909,0.339720,0.195358,18.276546
20260420_202239__d011,real_delivery,4.535815,1.109125,0.511646,41.301172
20260420_202239__d011,real_delivery,4.594722,1.030903,2.036549,33.209515
20260420_202239__d011,real_delivery,4.653629,1.217635,1.093690,26.221434
20260420_202239__d011,real_delivery,4.712535,1.125198,1.642811,15.624163
20260420_202239__d011,real_delivery,4.771442,0.201742,0.012653,0.931442
20260420_202239__d011,real_delivery,4.830349,0.649899,0.132576,3.034821
20260420_202239__d011,real_delivery,4.889255,0.276529,0.063870,1.651793
20260420_202239__d011,real_delivery,4.948162,0.522080,0.057181,3.270242
20260420_202239__d011,real_delivery,5.007069,0.359329,0.049444,2.009161
20260420_202239__d011,real_delivery,5.065975,0.195949,0.016481,1.126625
20260420_202239__d011,real_delivery,5.124882,0.319220,0.003546,0.268125
20260420_202239__d011,real_delivery,5.183789,0.314089,0.014144,2.136082
20260420_202239__d011,real_delivery,5.242696,0.447477,0.018617,1.862687
20260420_202239__d011,real_delivery,5.301602,0.451239,0.029779,1.278369
20260420_202239__d011,real_delivery,5.360509,0.613215,0.050854,2.258520
20260420_202239__d011,real_delivery,5.419416,0.578368,0.086396,3.171838
20260420_202239__d011,real_delivery,5.478322,0.496249,0.060808,2.967790
20260420_202239__d011,real_delivery,5.537229,0.196903,0.013620,1.538712
20260420_202239__d011,real_delivery,5.596136,0.282424,0.020954,1.615593
20260420_202239__d011,real_delivery,5.655042,0.414375,0.056254,2.234732
20260420_202239__d011,real_delivery,5.713949,0.753974,0.196285,5.832742
20260420_202239__d011,real_delivery,5.772856,0.463620,0.233398,6.529699
20260420_202239__d011,real_delivery,5.831762,0.473294,0.201443,6.696217
20260420_202239__d011,real_delivery,5.890669,1.152496,0.529900,18.076586
20260420_202239__d011,real_delivery,5.949576,0.522274,0.305005,11.058117
20260420_202239__d011,real_delivery,6.008483,0.820356,0.271156,13.503842
20260420_202239__d011,real_delivery,6.067389,0.443718,0.153328,8.150906
20260420_202239__d011,real_delivery,6.126296,0.850597,0.309800,13.613918
20260420_202239__d011,real_delivery,6.185203,0.463924,0.241900,8.430654
20260420_202239__d011,real_delivery,6.244109,0.958073,0.396478,15.046099
20260420_202239__d011,real_delivery,6.303016,0.528898,0.277240,9.489854
20260420_202239__d011,real_delivery,6.361923,0.550710,0.294971,9.838702
20260420_202239__d011,real_delivery,6.420829,1.133608,0.356584,16.536791
20260420_202239__d011,real_delivery,6.479736,1.245955,0.390998,17.003842
20260420_202239__d011,real_delivery,6.538643,0.673363,0.338330,10.811712
20260420_202239__d011,real_delivery,6.597549,0.692659,0.336275,11.091411
20260420_202239__d011,real_delivery,6.656456,1.438702,0.490047,17.759259
20260420_202239__d011,real_delivery,6.715363,1.539305,0.585348,17.764135
20260420_202239__d011,real_delivery,6.774270,0.811964,0.435606,11.655437
20260420_202239__d011,real_delivery,6.833176,1.622533,0.667271,18.189224
20260420_202239__d011,real_delivery,6.892083,0.870891,0.763177,12.642336
